Device ,Size [cm2],Temperature [C],Irradiance [W/m2],Jsc [mA/cm2],Isc [mA],Voc [mV],Impp [mA],Vmpp [mV],Pmpp [mW],FF [%],Eta [%],n1 ,n2 ,IscSlope [Ohm.cm2],Rshunt [Ohm.cm2],Rseries [mOhm.cm2],Jo1 [A/cm2],Jo2 [A/cm2],Slope Voc [mOhm.cm2],GaAs+PMMA+TR0%+L430W,GaAs+PMMA+TR1%+L430W,GaAs+PMMA+TR10%+L430W,GaAs+PMMA+TR15%+L430W,GaAs+PMMA+TR2%+L430W,GaAs+PMMA+TR3%+L430W,GaAs+PMMA+TR4%+L430W,GaAs+PMMA+TR5%+L430W,GaAs+PMMA+TR6%+L430W,GaAs+PMMA+TR7%+L430W,GaAs+PMMA+TR8%+L430W,GaAs+PMMA+TR9%+L430W,EuTTAbipy5%0.01,TiO4Al2O3,TiO2,TiO2Al2O3,Al2O3,-cap,RTA920,PMMA,TR,ARC,Submon2x4,SubMon2/4,SubMonML4/4,Al30%,Al82%,f2,f5,f8,f10,Ref GaAs,QDSKmeio,QDSKfundo,QDSK,I+,Si
3945,0.0483,25.0,998.26487804878,11.3100562583207,0.54627571727689,890.132324465897,0.489335298395843,737.305377226192,0.360789546773838,74.1971933917027,7.46976287316436,2.7496,0.0,167477.313467162,0.0,9.7905e-06,1.8098e-09,0,101204.75924175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.2112679542825,0.541504242191845,787.393605331828,0.507486747648118,651.874127119573,0.330817480647868,77.5880261029875,6.84922320181922,1.7085,0.0,138608.050484853,105079.545215728,29.882,8.3591e-12,0,118921.378542145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.2381875233711,0.542804457378825,891.013207554239,0.502056394421413,751.457164767841,0.37727387470548,78.0062113626429,7.81105330653168,2.2782,0.0,277899.584323077,0.0,0.0024577,1.2983e-10,0,95666.5479125517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.3712344934236,0.549230626032359,903.320686105694,0.510223839955859,773.549992088627,0.394683647361284,79.5522433266815,8.17150408615494,1.6778,0.0,113546.037473159,90670.0516819295,10.551,4.1512e-13,0,85588.2685776952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.3539517367118,0.548395868883182,905.593551087581,0.510304714702203,777.518185389583,0.396771195771006,79.8937195293496,8.21472455012435,1.616,0.0,75230.755750363,86685.1595006935,13.689,1.7532e-13,0,85317.4408673508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.1283850280357,0.537500996854123,872.797593827571,0.475711151469396,615.646678472031,0.292869990314239,62.4283790318712,6.0635608760712,2.763,0.0,113446.896497758,79916.8864381044,210.96,2.4331e-09,0,369813.85515787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.0932829054254,0.535805564332048,895.586022314856,0.497199340073418,764.156060095825,0.379937888792747,79.1768243454451,7.86620887769663,1.7755,0.0,642481.786969,98328.4169124877,1.8151e-05,1.5397e-12,0,83579.4493177428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.1441456246388,0.538262233670055,897.402860829,0.496085590035666,764.150120058726,0.379083863185158,78.4790864337094,7.84852718809852,2.1619,0.0,119757.64441542,0.0,1.2635e-05,5.1482e-11,0,73965.0994336501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.136080165419,0.53787267198974,906.438123327755,0.497093349822009,783.482339683772,0.389463860759791,79.882109002169,8.06343397018201,2.0054,0.0,168284.696126514,284632.681524493,9.9668e-07,1.0884e-11,0,69270.4327923983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.1328168654161,0.537715054599597,902.497828234558,0.488270222889109,764.602558526461,0.373332661673298,76.9303353117067,7.72945469302895,1.8761,0.0,165269.719522666,57607.0050118094,9.5783e-10,3.8721e-12,0,80728.5005271846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.1358522210876,0.537861662278533,519.981168416404,0.435833853521642,365.590596747882,0.159336758591906,56.9715155581464,3.29889769341421,3.1913,0.0,29865.9208394824,67132.1160042965,37.842,9.3106e-07,0,186171.743739091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,10.9582121809387,0.529281648339337,868.34621369534,0.348253737689413,679.868567361805,0.236766769721295,51.5158651827256,4.90200351389845,3.9767,0.0,9348.42815222971,6659.11966438037,0.068494,8.6207e-08,0,141508.573747427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,10.9355237451507,0.528185796890778,697.193045598864,0.461205559857798,536.25020811648,0.247321577458222,67.1617869459279,5.12052955400046,2.7229,0.0,402471.253869353,92489.8261191269,25.534,2.4097e-08,0,156395.587507465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,10.9784769106393,0.53026043478388,853.23719604785,0.438930242335926,661.598705064137,0.290395679942937,64.1846456501195,6.01233291807322,3.4132,0.0,92237.5614558015,20659.4496322618,3.4323e-07,2.9269e-08,0,151638.106458304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,10.9709679856357,0.529897753706203,864.2075599368,0.494174556479571,709.007964326142,0.350373696311355,76.5105555109239,7.25411379526614,1.9953,0.0,139879.162085021,235698.965281542,37.03,2.5077e-11,0,128131.830649441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,10.8866151733523,0.525823512872914,612.771661818579,0.396545482024141,372.004147365655,0.147516563932093,45.7827750204256,3.05417316629593,4.5128,0.0,14438.8211709008,8942144.32620942,213.44,2.7286e-06,0,455078.825120863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,10.991765230206,0.530902260618952,638.80861110339,0.448422046751579,481.352705584957,0.215849165447816,63.6451094215348,4.46892682086577,3.1887,0.0,84495.056210643,0.0,19.932,2.1402e-07,0,166794.464193234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,9.26480052015031,0.44748986512326,897.409696977276,0.222633853637239,164.750071543604,0.0366789433147633,9.13361820824081,0.75939841231394,3.3,0.0,883.956687172465,0.0,3273.3,0.0,0,6258575.69716115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.4328706489763,0.552207652345557,894.670483364267,0.510944626044063,753.56958026646,0.385032327387428,77.9348429017717,7.97168379684115,2.3659,0.0,150408.225944967,0.0,7.5472e-07,2.0682e-10,0,95202.7038484931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.365047705141,0.548931804158309,897.875245941072,0.507227039270752,759.402402718925,0.385189432346216,78.1519775043349,7.97493648749929,1.9122,0.0,176836.691476411,97465.8869395712,4.3242,6.1246e-12,0,85562.2870127962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.416800451137,0.551431461789919,896.063240372443,0.510772534378756,758.553979717174,0.387448538683233,78.4122335460507,8.02170887542925,1.8453,0.0,447409.579085482,99383.8203140529,7.2068,3.289e-12,0,88091.7019568422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.3615939855474,0.548764989501941,264.463315752699,0.358882393814521,164.874656645977,0.0591706114564555,40.7712683767457,1.22506441938831,2.9424,0.0,1600.70295943246,2405.06024675918,28.856,1.4062e-05,0,190733.261667549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.442238550902,0.552660122008568,907.667829250569,0.512299320757192,754.947440217474,0.386759060830793,77.1001859550611,8.00743397165203,1.773,0.0,144470.109318022,124171.15752353,57.272,1.1757e-12,0,141289.167970391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,8.41267406898052,0.406332157531759,837.371879343953,0.221536710494673,104.729427437629,0.0232014128465228,6.81890854129554,0.480360514420763,3.3,0.0,631.671910331186,0.0,3339.6,0.0,0,19452441.344656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.2553896296688,0.543635319113001,895.561220596987,0.502645440670524,762.1882316443,0.383110439568736,78.6902712724255,7.93189315877301,1.8948,0.0,152927.045797718,140219.02211254,0.46099,5.417e-12,0,84105.2808173221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.219902681888,0.541921299535188,895.034500755986,0.50261954293751,761.324945436885,0.382656796102412,78.8920849825638,7.92250095450129,1.828,0.0,357729.70663342,97943.1929480901,2.5987e-07,2.7625e-12,0,84411.879047614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.246015730335,0.543182559775181,892.023909890047,0.503466763740718,756.473190140258,0.380859108896532,78.6035271002277,7.88528175769218,1.9036,0.0,183939.528257603,116029.471485757,6.2803e-06,6.2691e-12,0,88777.313115051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.3511138666104,0.548258799757283,905.284517593209,0.510911917247892,783.271127390323,0.400182553419907,80.6282895856655,8.28535307287593,1.8498,0.0,185871.560059381,0.0,0.50677,2.809e-12,0,77181.6869404277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.3592607437711,0.548652293924145,848.446000333327,0.436885089486139,669.588147075487,0.292533077553932,62.8425174040109,6.05658545660314,3.5899,0.0,40835.9778757726,14855.3092875394,1.1363e-06,4.9282e-08,0,164602.600036218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.3801536853872,0.549661423004204,484.958143469188,0.388228897513991,325.106939913773,0.126215908856871,47.3494113935519,2.61316581484206,3.9929,0.0,4810.70509039248,5140.85955171705,12.713,4.0574e-06,0,216344.205888516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.0873936085563,0.53552111129327,894.320587767008,0.490991813240887,748.812258095145,0.367660688379139,76.7674953195838,7.61202253372958,1.9331,0.0,258672.051008442,76540.3750478377,20.05,7.7827e-12,0,104159.947903478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,0.958145586723306,0.0462784318387357,22.6149062022451,0.0232178194919386,15.3237105995441,0.0003557831466469,33.9947574382934,0.0073661106966236,3.3,0.0,100000000.0,0.0,322.37,0.0,0,289984.009129499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,9.5977213738148,0.463569942355255,24.610474945438,0.231915308692506,12.2989225843828,0.0028523084277423,25.0012211302067,0.059054004715163,3.3,0.0,53.2615698578722,0.0,58.299,0.0,0,53165.5841495429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,9.5077771436906,0.459225636040256,24.5939696589187,0.229453884333595,12.3127480901405,0.0028252078761038,25.0147202901032,0.0584929166895196,3.3,0.0,52.8265397554364,0.0,62.972,0.0,0,53412.9798280673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.1838513164981,0.54018001858686,721.96645578128,0.403294488238018,456.790423844757,0.184221060216498,47.237155997432,3.81410062560038,5.0,0.0,13492.7545434265,22160.6648199446,196.1,1.876e-06,0,430176.018962177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.1964668173883,0.540789347279853,743.469277585231,0.455100989376477,563.527942702596,0.256462124265242,63.7869857752048,5.30977482950811,3.5998,0.0,106467.436225364,55660.6924190137,3.668,1.6822e-07,0,177072.838426976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.1457916666546,0.538341737499418,673.292808511624,0.455342398768984,503.549329483295,0.229287359585437,63.2583828723848,4.74715030197592,4.1134,0.0,96386.6364062779,0.0,0.63393,8.8576e-07,0,171744.1653228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.2921313162475,0.545409942574753,428.919027078169,0.428969409239658,299.856991339297,0.1286294764312,54.9847353455598,2.66313615799585,3.1727,0.0,13790.2988299907,46849.379245725,7.4923,2.7817e-06,0,158113.885872323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.3100562583207,0.54627571727689,890.132324465897,0.489335298395843,737.305377226192,0.360789546773838,74.1971933917027,7.46976287316436,2.7496,0.0,,,,1.8098e-09,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.2112679542825,0.541504242191845,787.393605331828,0.507486747648118,651.874127119573,0.330817480647868,77.5880261029875,6.84922320181922,1.7085,0.0,,,,8.3591e-12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.2381875233711,0.542804457378825,891.013207554239,0.502056394421413,751.457164767841,0.37727387470548,78.0062113626429,7.81105330653168,2.2782,0.0,,,,1.2983e-10,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.3712344934236,0.549230626032359,903.320686105694,0.510223839955859,773.549992088627,0.394683647361284,79.5522433266815,8.17150408615494,1.6778,0.0,,,,4.1512e-13,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.3539517367118,0.548395868883182,905.593551087581,0.510304714702203,777.518185389583,0.396771195771006,79.8937195293496,8.21472455012435,1.616,0.0,,,,1.7532e-13,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.1283850280357,0.537500996854123,872.797593827571,0.475711151469396,615.646678472031,0.292869990314239,62.4283790318712,6.0635608760712,2.763,0.0,,,,2.4331e-09,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.0932829054254,0.535805564332048,895.586022314856,0.497199340073418,764.156060095825,0.379937888792747,79.1768243454451,7.86620887769663,1.7755,0.0,,,,1.5397e-12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.1441456246388,0.538262233670055,897.402860829,0.496085590035666,764.150120058726,0.379083863185158,78.4790864337094,7.84852718809852,2.1619,0.0,,,,5.1482e-11,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.136080165419,0.53787267198974,906.438123327755,0.497093349822009,783.482339683772,0.389463860759791,79.882109002169,8.06343397018201,2.0054,0.0,,,,1.0884e-11,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.1328168654161,0.537715054599597,902.497828234558,0.488270222889109,764.602558526461,0.373332661673298,76.9303353117067,7.72945469302895,1.8761,0.0,,,,3.8721e-12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.1358522210876,0.537861662278533,519.981168416404,0.435833853521642,365.590596747882,0.159336758591906,56.9715155581464,3.29889769341421,3.1913,0.0,,,,9.3106e-07,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,10.9582121809387,0.529281648339337,868.34621369534,0.348253737689413,679.868567361805,0.236766769721295,51.5158651827256,4.90200351389845,3.9767,0.0,,,,8.6207e-08,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,10.9355237451507,0.528185796890778,697.193045598864,0.461205559857798,536.25020811648,0.247321577458222,67.1617869459279,5.12052955400046,2.7229,0.0,,,,2.4097e-08,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,10.9784769106393,0.53026043478388,853.23719604785,0.438930242335926,661.598705064137,0.290395679942937,64.1846456501195,6.01233291807322,3.4132,0.0,,,,2.9269e-08,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,10.9709679856357,0.529897753706203,864.2075599368,0.494174556479571,709.007964326142,0.350373696311355,76.5105555109239,7.25411379526614,1.9953,0.0,,,,2.5077e-11,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,10.8866151733523,0.525823512872914,612.771661818579,0.396545482024141,372.004147365655,0.147516563932093,45.7827750204256,3.05417316629593,4.5128,0.0,,,,2.7286e-06,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,10.991765230206,0.530902260618952,638.80861110339,0.448422046751579,481.352705584957,0.215849165447816,63.6451094215348,4.46892682086577,3.1887,0.0,,,,2.1402e-07,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,9.26480052015031,0.44748986512326,897.409696977276,0.222633853637239,164.750071543604,0.0366789433147633,9.13361820824081,0.75939841231394,3.3,0.0,,,,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.4328706489763,0.552207652345557,894.670483364267,0.510944626044063,753.56958026646,0.385032327387428,77.9348429017717,7.97168379684115,2.3659,0.0,,,,2.0682e-10,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.365047705141,0.548931804158309,897.875245941072,0.507227039270752,759.402402718925,0.385189432346216,78.1519775043349,7.97493648749929,1.9122,0.0,,,,6.1246e-12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.416800451137,0.551431461789919,896.063240372443,0.510772534378756,758.553979717174,0.387448538683233,78.4122335460507,8.02170887542925,1.8453,0.0,,,,3.289e-12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.3615939855474,0.548764989501941,264.463315752699,0.358882393814521,164.874656645977,0.0591706114564555,40.7712683767457,1.22506441938831,2.9424,0.0,,,,1.4062e-05,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.442238550902,0.552660122008568,907.667829250569,0.512299320757192,754.947440217474,0.386759060830793,77.1001859550611,8.00743397165203,1.773,0.0,,,,1.1757e-12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,8.41267406898052,0.406332157531759,837.371879343953,0.221536710494673,104.729427437629,0.0232014128465228,6.81890854129554,0.480360514420763,3.3,0.0,,,,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.2553896296688,0.543635319113001,895.561220596987,0.502645440670524,762.1882316443,0.383110439568736,78.6902712724255,7.93189315877301,1.8948,0.0,,,,5.417e-12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.219902681888,0.541921299535188,895.034500755986,0.50261954293751,761.324945436885,0.382656796102412,78.8920849825638,7.92250095450129,1.828,0.0,,,,2.7625e-12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.246015730335,0.543182559775181,892.023909890047,0.503466763740718,756.473190140258,0.380859108896532,78.6035271002277,7.88528175769218,1.9036,0.0,,,,6.2691e-12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.3511138666104,0.548258799757283,905.284517593209,0.510911917247892,783.271127390323,0.400182553419907,80.6282895856655,8.28535307287593,1.8498,0.0,,,,2.809e-12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.3592607437711,0.548652293924145,848.446000333327,0.436885089486139,669.588147075487,0.292533077553932,62.8425174040109,6.05658545660314,3.5899,0.0,,,,4.9282e-08,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.3801536853872,0.549661423004204,484.958143469188,0.388228897513991,325.106939913773,0.126215908856871,47.3494113935519,2.61316581484206,3.9929,0.0,,,,4.0574e-06,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,11.0873936085563,0.53552111129327,894.320587767008,0.490991813240887,748.812258095145,0.367660688379139,76.7674953195838,7.61202253372958,1.9331,0.0,,,,7.7827e-12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,0.0483,25.0,998.26487804878,0.958145586723306,0.0462784318387357,22.6149062022451,0.0232178194919386,15.3237105995441,0.0003557831466469,33.9947574382934,0.0073661106966236,3.3,0.0,,,,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
